Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
tailored jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTailored3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTailored3.png,Beige,No,1400,350,51,Beige,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,formal; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored3,177,8274,hfhFgRPj7cJZRdKkX
tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop1.png,White,No,350,87,51,White,White,1x1,320,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop1,77,8373,BYLgAEnGWsf7yFYH2
tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop0.png,Black,No,350,87,51,Black,Black,1x1,320,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop0,77,3192,usnhrMGXKgBrjCSRx
tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop3.png,Red,No,350,87,51,Red,Red,1x1,320,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop3,77,8375,E6L6EfiJZiJNgcNQH
tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop4.png,Navy blue,No,350,87,51,Blue,Blue,1x1,320,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop4,77,8376,ST7z58LiuJx4gzaNg
tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop2.png,Brown,No,350,87,51,Brown,Brown,1x1,320,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty; vacation,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNTanktop2,77,8374,R5zDnWRs2AhhfBdoJ
tee and towel,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHTowel0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHTowel0.png,White towel & white shirt,No,560,140,51,White,White,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,1,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel0,1393,14364,aQcLfpK57swBh64vs
tee and towel,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHTowel1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHTowel1.png,Red towel & white shirt,No,560,140,51,White,Red,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,2,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel1,1393,230,WdJmXWnEyPtSZrdyt
tee and towel,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHTowel2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHTowel2.png,Blue towel & white shirt,No,560,140,51,White,Blue,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,3,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel2,1393,231,QBbk8a9nBA5BrASG8
tee and towel,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHTowel3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHTowel3.png,Black towel & white shirt,No,560,140,51,White,Black,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,4,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel3,1393,232,s5HWNiSbAXJMevuLP
tee and towel,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHTowel4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHTowel4.png,Pink towel & black shirt,No,560,140,51,Black,Pink,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,5,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel4,1393,233,9HBx6Mz7qrPSvXsZP
tee and towel,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHTowel6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHTowel6.png,Orange towel & black shirt,No,560,140,51,Black,Orange,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,6,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel6,1393,247,oqXAuSoPiRqSGtxBk
tee and towel,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHTowel5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHTowel5.png,Green towel & black shirt,No,560,140,51,Black,Green,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,7,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel5,1393,246,dT3QTdCw5pvxY4WNz
tee with silicone bib,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBib4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBib4.png,Baby pink,No,840,210,51,Red,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,1,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib4,1411,515,Hr7RGoX9aoRs3oqs4
tee with silicone bib,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBib1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBib1.png,Baby purple,No,840,210,51,Pink,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,2,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib1,1411,512,uoTCftBwiEtqo3GjZ
tee with silicone bib,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBib7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBib7.png,Baby orange,No,840,210,51,Orange,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,3,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib7,1411,518,vNvXFQA8eWQE7G3Po
tee with silicone bib,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBib2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBib2.png,Baby yellow,No,840,210,51,Yellow,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,4,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib2,1411,513,cf7mdxKWaorWQJpwu
tee with silicone bib,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBib3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBib3.png,Baby green,No,840,210,51,Green,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,5,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib3,1411,514,4YRhvfRd2WeEf3aBR
tee with silicone bib,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBib0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBib0.png,Baby mint,No,840,210,51,Aqua,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,6,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib0,1411,14427,YsL5CrebBs2gyBL8r
tee with silicone bib,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBib6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBib6.png,Baby blue,No,840,210,51,Blue,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,7,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib6,1411,517,F7MPi5zvLW7aLXWAs
tee with silicone bib,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBib5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBib5.png,Baby gray,No,840,210,51,Beige,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,8,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib5,1411,516,gr5uj4LkBwiLeRucn
tee-parka combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt3.png,Pink,No,1400,350,51,Pink,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt3,356,7986,C3om2GyytLZ5mDLf5
tee-parka combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt2.png,Orange,No,1400,350,51,Orange,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt2,356,7985,rFocrft4TasWGzWCP
tee-parka combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt0.png,Lime,No,1400,350,51,Yellow,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt0,356,4423,tS5NLyyFXadqZu9ZB
tee-parka combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt4.png,Mint,No,1400,350,51,Green,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt4,356,7987,bjfw7htj3YQydswyS
tee-parka combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLParkertshirt1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLParkertshirt1.png,Blue,No,1400,350,51,Blue,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,5,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt1,356,7984,wyxhdGBe5wmdyotJD
tennis sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTennis0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTennis0.png,Ivory,No,1440,360,51,White,White,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,sporty; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTennis0,197,3599,sAzQag25YoPGutGtH
tennis sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTennis3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTennis3.png,Red,No,1440,360,51,Red,Aqua,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,sporty; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTennis3,197,7751,HDfynaBjHNKzHb9dC
tennis sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTennis1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTennis1.png,Green,No,1440,360,51,Green,Aqua,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,sporty; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTennis1,197,7749,v33wuT8gpCRoosQ3p
tennis sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLTennis2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLTennis2.png,Brown,No,1440,360,51,Brown,Aqua,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,sporty; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTennis2,197,7750,GbQtGZdDRt8GdmRLu
terry-cloth nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas4.png,Pink,No,1440,360,51,Pink,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas4,1154,11930,LmWMwpm2fQJCr2WMf
terry-cloth nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas3.png,Orange,No,1440,360,51,Orange,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas3,1154,11929,nn9uKBRnJ2vvwifar
terry-cloth nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas5.png,Cream,No,1440,360,51,Yellow,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas5,1154,12189,ZPxKjuDhg8rcJBCke
terry-cloth nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas7.png,Lime,No,1440,360,51,Green,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas7,1154,12191,TscyyY6gA7TWJTLoa
terry-cloth nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas2.png,Green,No,1440,360,51,Green,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas2,1154,11928,Z6HrGM4BWYgoXakBi
terry-cloth nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas0.png,Light blue,No,1440,360,51,Aqua,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas0,1154,11095,quaZXmtHGzaXRhaYj
terry-cloth nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas1.png,Blue,No,1440,360,51,Blue,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,7,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas1,1154,11927,4RaNSPz3N7ZE9Nfy2
terry-cloth nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPajamas6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPajamas6.png,Purple,No,1440,360,51,Purple,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,8,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas6,1154,12190,hdDLahyD64JxB56Fk
text shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLAlphabet1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLAlphabet1.png,White,No,800,200,51,White,Gray,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLAlphabet1,316,8403,cG9wocvdh7ZCHQXpP
text shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLAlphabet0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLAlphabet0.png,Black,No,800,200,51,Black,Gray,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Cool,Cool,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLAlphabet0,316,4340,P8BYsmi6va7PJ5pnF
text shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLAlphabet2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLAlphabet2.png,Red,No,800,200,51,Red,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLAlphabet2,316,8404,gYMYwoyFrZPM9Eo64
thank-you Dad apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLFather4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLFather4.png,Black,No,1100,275,201,Black,Gray,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,1,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather4,1378,14649,8uJdWHMXyuqEYcLbu
thank-you Dad apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLFather1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLFather1.png,Red,No,1100,275,201,Red,White,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,2,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather1,1378,14646,yyn4mabcRXzwHxGhZ
thank-you Dad apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLFather2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLFather2.png,Green,No,1100,275,201,Green,Beige,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,3,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather2,1378,14647,2szouk59KewzSRwn2
thank-you Dad apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLFather0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLFather0.png,Blue,No,1100,275,201,Blue,White,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,4,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather0,1378,14283,GJXveaxFiK8jfKtLB
thank-you Dad apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLFather3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLFather3.png,Brown,No,1100,275,201,Brown,Black,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,5,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather3,1378,14648,ktnsvLxDYfX5ymMsH
thick-stripes shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby6.png,Navy & gray,No,1120,280,51,Gray,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby6,218,7627,2TdPLhyZrguzzxe4o
thick-stripes shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby5.png,Yellow & red,No,1120,280,51,Red,Orange,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby5,218,7626,hhAg3nkrFLeTjjnYR
thick-stripes shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby2.png,Rose red & navy,No,1120,280,51,Red,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby2,218,7623,C9ZYRGGpYjrnnQBs2
thick-stripes shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby0.png,Yellow & navy,No,1120,280,51,Yellow,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby0,218,3666,hjWjh6fddnQxNw7Dv
thick-stripes shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby1.png,Green & navy,No,1120,280,51,Green,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby1,218,7622,9ij62FBzPRsxWKauZ
thick-stripes shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby7.png,Light blue & black,No,1120,280,51,Aqua,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby7,218,7628,4SE2998q8YP5X24dY
thick-stripes shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby4.png,Green & purple,No,1120,280,51,Purple,Green,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,7,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby4,218,7625,TGWjXxBaQ5azko2SX
thick-stripes shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRugby3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLRugby3.png,Beige & navy,No,1120,280,51,Beige,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,8,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby3,218,7624,ENzF5vBvPL9YWi3p8
thief's costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLThiefBlack.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLThiefBlack.png,NA,No,2600,650,51,Black,Red,1x1,2300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; theatrical,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLThiefBlack,585,5134,mzicEzdYT9bQvNSc5
thread-worn sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLDamage1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLDamage1.png,Black,No,980,245,51,Black,White,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,All Year,Free,Free,Cool,Cool,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLDamage1,577,8556,5WikqoBPEKiw2wvJu
