Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_0_2.png,White,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,White,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_2,0_2,13926,tfmAkqWSJhxAaZmDi
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_0_3.png,White,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,White,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_3,0_3,13926,G7XFHrEGCW2zgoA3T
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_0_4.png,White,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,White,Red,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_4,0_4,13926,Pm8fdQ7Begc9JJs6u
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_0_5.png,White,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,White,Green,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_5,0_5,13926,3ZQY5tFjWXYsJdybD
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_0_6.png,White,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,White,Blue,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_6,0_6,13926,p5xbAiigafjzoCymA
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_0_7.png,White,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,White,Yellow,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_7,0_7,13926,mqrjFRgzwQSDf4tFb
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_1_0.png,Black,Color,Default,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Black,White,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_0,1_0,13926,2apgkbGbsWoe6Wztz
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_1_1.png,Black,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Black,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_1,1_1,13926,Qoq4bNEMiQNgsMEYq
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_1_2.png,Black,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Black,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_2,1_2,13926,bxtn6t5iqYuRebAa8
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_1_3.png,Black,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Black,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_3,1_3,13926,BQzvNrpnQn56FPJ27
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_1_4.png,Black,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Black,Red,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_4,1_4,13926,gx5rxcECvZsNongCv
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_1_5.png,Black,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Black,Green,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_5,1_5,13926,q3TZ6HeA5N6F2PxWC
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_1_6.png,Black,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Black,Blue,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_6,1_6,13926,YiawZhr97X2r83LKz
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_1_7.png,Black,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Black,Yellow,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_7,1_7,13926,QABqkCGC3vCH7FYsM
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_2_0.png,Red,Color,Default,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Red,White,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_0,2_0,13926,aycwbGSXPo9npwqFS
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_2_1.png,Red,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Red,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_1,2_1,13926,Tjx9wcHZhmMzF4g29
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_2_2.png,Red,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Red,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_2,2_2,13926,WaxsgQvthdEcFPzA8
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_2_3.png,Red,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Red,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_3,2_3,13926,X3NjrtNsgbCAn54wj
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_2_4.png,Red,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Red,Red,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_4,2_4,13926,B2LPnk8MCoRkpLzw2
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_2_5.png,Red,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Red,Green,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_5,2_5,13926,AgXdamceyBvnscWNK
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_2_6.png,Red,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Red,Blue,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_6,2_6,13926,zsbCQAtwrP86CrHaA
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_2_7.png,Red,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Red,Yellow,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_7,2_7,13926,bKg5jkAAX923wndsF
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_3_0.png,Blue,Color,Default,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Blue,White,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_0,3_0,13926,oTGPc9SNZSSXe77dt
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_3_1.png,Blue,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Blue,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_1,3_1,13926,bDYkCM77naf5nAbMo
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_3_2.png,Blue,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Blue,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_2,3_2,13926,e78CYGBzMDazkDeXC
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_3_3.png,Blue,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Blue,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_3,3_3,13926,AH3p2ysnwGnhkc7ud
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_3_4.png,Blue,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Blue,Red,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_4,3_4,13926,yqxFMFqca28r4SqW3
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_3_5.png,Blue,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Blue,Green,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_5,3_5,13926,6KLSn6NfqAAKYXj9W
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_3_6.png,Blue,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Blue,Blue,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_6,3_6,13926,fizcs5w9hEqFT3WMd
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_3_7.png,Blue,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Blue,Yellow,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_7,3_7,13926,2gnsJpXCyCStbfQvZ
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_4_0.png,Yellow,Color,Default,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Yellow,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_0,4_0,13926,onhYQSPz5Yb8gRwuK
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_4_1.png,Yellow,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Yellow,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_1,4_1,13926,epimDwLQiXeDHEGfQ
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_4_2.png,Yellow,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Yellow,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_2,4_2,13926,Cxy4fH826tqwFPhJi
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_4_3.png,Yellow,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Yellow,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_3,4_3,13926,fEyz2dfm4nAwMqjP9
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_4_4.png,Yellow,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Yellow,Red,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_4,4_4,13926,Q86dfG64bwXNQeCf4
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_4_5.png,Yellow,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Yellow,Green,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_5,4_5,13926,Yjc4ncdfM9tukmLSP
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_4_6.png,Yellow,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Yellow,Blue,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_6,4_6,13926,vyhbvgXJnv2un2M85
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_4_7.png,Yellow,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Yellow,Yellow,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_7,4_7,13926,ua95aSqJLRcthTJDM
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_5_0.png,Green,Color,Default,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,White,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_0,5_0,13926,zeaehthG64XbvQDHv
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_5_1.png,Green,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_1,5_1,13926,XhpGT4ZDRjYCX3yoB
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_5_2.png,Green,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_2,5_2,13926,865d2kBJnHjqpBWuF
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_5_3.png,Green,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_3,5_3,13926,odT93QR25QvMEvHPi
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_5_4.png,Green,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Red,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_4,5_4,13926,h994thiJGB7K5wj2h
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_5_5.png,Green,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Green,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_5,5_5,13926,JngAKiKbkvDy5dv8L
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_5_6.png,Green,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Blue,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_6,5_6,13926,X5NFp5PwJmT3c5yJQ
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_5_7.png,Green,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Green,Yellow,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_5_7,5_7,13926,CSDNuzSTEnejKDGWT
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_6_0.png,Brown,Color,Default,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Brown,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_0,6_0,13926,tD8HhFxxdPuTp7wwq
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_6_1.png,Brown,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_1,6_1,13926,co9rJoNJggbbNyuiR
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_6_2.png,Brown,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_2,6_2,13926,pNMbPb5yj53Wfkfpf
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_6_3.png,Brown,Color,?,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Gray,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_3,6_3,13926,75k8ZiSFzJbP2XPbd
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_6_4.png,Brown,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Red,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_4,6_4,13926,rsmqSDRvzDyuG7NJz
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_6_5.png,Brown,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Green,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_5,6_5,13926,oRJL2FJYn5AQSkpeT
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_6_6.png,Brown,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Blue,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_6,6_6,13926,reBaMnSCsh5twK6sd
hanging guide sign,https://acnhcdn.com/latest/FtrIcon/FtrHangingBoardCeiling_Remake_6_7.png,Brown,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1,Normal,1000,2300,575,Beige,Yellow,2100,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,facility,shop,None,None,None,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_6_7,6_7,13926,Q7H95554NF3n9BFvJ
hanging lightbulb,https://acnhcdn.com/latest/FtrIcon/FtrElectricBulbOnly_Remake_0_0.png,Black,Cord color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Black,White,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,workshop,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_0_0,0_0,13616,CnuXwWbfCKhvoogAn
hanging lightbulb,https://acnhcdn.com/latest/FtrIcon/FtrElectricBulbOnly_Remake_1_0.png,Silver,Cord color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Gray,White,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,workshop,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_1_0,1_0,13616,hHkRKdtztJdw2Gbc2
hanging lightbulb,https://acnhcdn.com/latest/FtrIcon/FtrElectricBulbOnly_Remake_2_0.png,Gold,Cord color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Yellow,White,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,workshop,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_2_0,2_0,13616,jzWQE8xk6Ty4FYjAS
hanging lightbulb,https://acnhcdn.com/latest/FtrIcon/FtrElectricBulbOnly_Remake_3_0.png,Copper,Cord color,NA,NA,No,No,No,NA,NA,None,1000,1100,275,Orange,White,990,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,workshop,living room,None,None,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrElectricBulbOnly_Remake_3_0,3_0,13616,oQC8N7L43emnYz2sL
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_0_0.png,Black,Color,Presentation,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_0,0_0,13925,JgQFaaWnwnDCjFsoX
hanging monitor,https://acnhcdn.com/latest/FtrIcon/FtrElectricBoardSCeiling_Remake_0_1.png,Black,Color,Video meeting,Display,No,No,Yes,Default; Custom,2,Normal,1700,3400,850,Black,White,3100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,restaurant,café,None,None,None,Yes,CeilingEtc,No,Monitor,For sale,2.0.0,Yes,FtrElectricBoardSCeiling_Remake_0_1,0_1,13925,EfexPdR2K7cNfna2k
