Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer4.png,Light blue,No,980,245,51,Aqua,Aqua,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,6,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer4,1091,12074,6GvhiTLPC4f6DziZD
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer3.png,Blue,No,980,245,51,Blue,Blue,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,7,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer3,1091,12073,kfwPmWexXT2RBKvxF
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer2.png,Navy blue,No,980,245,51,Blue,Blue,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,8,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSoccer2,1091,12072,eQ6czDsneCgGYKgpP
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins3.png,Silver,No,980,245,51,Gray,Gray,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins3,852,9179,cCGawq7fuvSd9tDSm
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins4.png,Black,No,980,245,51,Black,Black,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins4,852,9180,yyi6FBSXf28PSSyN8
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins0.png,Red,No,980,245,51,Red,Red,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins0,852,5723,Ebx86H8miQETsNzrN
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins5.png,Pink,No,980,245,51,Pink,Pink,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins5,852,9181,NS33yYMvjCer5kP4d
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins2.png,Gold,No,980,245,51,Yellow,Yellow,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,5,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins2,852,9178,yGeKmvaR5AnguvsGG
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins6.png,Green,No,980,245,51,Green,Green,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,6,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins6,852,9182,ZbAbTKd9Az3S9x6FE
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins1.png,Navy blue,No,980,245,51,Blue,Blue,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,7,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins1,852,9177,jj7Gpk9hu654MnBkp
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins7.png,Purple,No,980,245,51,Purple,Purple,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,8,No,For sale,1.0.0,Yes,BottomsTexPantsHotSequins7,852,9183,qMrKr2APmp4KYqTij
sporty skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxSweat0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxSweat0.png,Gray,No,800,200,51,Gray,Gray,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxSweat0,287,4283,bRuo3F5XTqxuiPQiv
sporty skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxSweat1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxSweat1.png,Pink,No,800,200,51,Pink,Pink,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxSweat1,287,9245,P5FeggP5bCffv2Ypo
sporty skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxSweat3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxSweat3.png,Green,No,800,200,51,Green,Green,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxSweat3,287,9247,DNqwHFm5KbZJgZFs4
sporty skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxSweat2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxSweat2.png,Blue,No,800,200,51,Aqua,Aqua,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxSweat2,287,9246,BA4eMwwegF4WMRM9T
striped bell-bottoms,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideMultistripe1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideMultistripe1.png,Red,No,1320,330,51,Red,Blue,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Active,party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideMultistripe1,853,8851,db24g2WEcY7WSkfwt
striped bell-bottoms,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideMultistripe3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideMultistripe3.png,Orange,No,1320,330,51,Orange,White,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Active,party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideMultistripe3,853,8853,otYfpq53PEEzrJgfC
striped bell-bottoms,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideMultistripe0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideMultistripe0.png,Yellow,No,1320,330,51,Yellow,White,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Active,party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideMultistripe0,853,5724,ZmwMF86vxKmEyiitP
striped bell-bottoms,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideMultistripe2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideMultistripe2.png,Green,No,1320,330,51,Green,Blue,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Active,party; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideMultistripe2,853,8852,yJZjSfnbT8sinEnKE
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder4.png,Black,No,1100,275,51,Black,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder4,128,9238,xm3zxASYwjThmz2cq
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder3.png,Red,No,1100,275,51,Red,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder3,128,9237,bm2eXt7CEb4d3uXpG
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder1.png,Orange,No,1100,275,51,Orange,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder1,128,9235,FY3CHREweJxMhafhc
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder2.png,Green,No,1100,275,51,Green,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder2,128,9236,ae64JHvFiDgE8roow
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder0.png,Blue,No,1100,275,51,Blue,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalBoder0,128,3312,nQCk2KLZAN67hyYNr
striped shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotMultistripe2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotMultistripe2.png,Red,No,1320,330,51,Red,Colorful,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,party; theatrical; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotMultistripe2,844,8846,r9Tu7SgxzGRRu9rWx
striped shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotMultistripe0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotMultistripe0.png,Pink,No,1320,330,51,Pink,Colorful,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,party; theatrical; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotMultistripe0,844,5705,LDhAEhqfkHmbMc355
striped shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotMultistripe3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotMultistripe3.png,Yellow,No,1320,330,51,Yellow,Colorful,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,party; theatrical; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotMultistripe3,844,8847,pcJZrB7EQYmoev9FD
striped shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotMultistripe1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotMultistripe1.png,Blue,No,1320,330,51,Blue,Colorful,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,party; theatrical; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotMultistripe1,844,8845,xtJBJ2Ju9CTJrErmd
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf4.png,Gray,No,700,175,51,Gray,Black,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Active,outdoorsy; sporty; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf4,420,9106,8XhmzxJgexm9z8msw
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf3.png,Pink,No,700,175,51,Pink,Red,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Active,outdoorsy; sporty; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf3,420,9105,zSokS7N87o5jGQ4mY
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf2.png,Green,No,700,175,51,Green,Green,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Active,outdoorsy; sporty; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf2,420,9104,erBndA9ARkAhRLNaq
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf0.png,Blue,No,700,175,51,Aqua,Blue,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Active,outdoorsy; sporty; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf0,420,4515,gxEHYhqPKdQhML9vk
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf1.png,Purple,No,700,175,51,Purple,Purple,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Active,outdoorsy; sporty; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsHalfSurf1,420,9103,R626fn6vEPWWe5tZ6
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat0.png,Gray,No,800,200,51,Gray,Gray,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSweat0,119,3296,6vXpJD8d5FigCEy5P
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat7.png,Black,No,800,200,51,Black,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Winter,Free,Active,Simple,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSweat7,119,11276,4dW56Dhznhjn5H9Ce
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat1.png,Red,No,800,200,51,Red,Red,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSweat1,119,11270,yHDfpDWP95QuXhaDa
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat5.png,Pink,No,800,200,51,Pink,Pink,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSweat5,119,11274,w6K4J796mGsnTo9oA
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat4.png,Yellow,No,800,200,51,Yellow,Yellow,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSweat4,119,11273,GQnNhQ3D3PikwSBnb
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat2.png,Green,No,800,200,51,Green,Green,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSweat2,119,11271,dNxcC2F2sX8SKCGcS
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat6.png,Light blue,No,800,200,51,Aqua,Aqua,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSweat6,119,11275,ZkTbFE58B96GLabag
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat3.png,Blue,No,800,200,51,Blue,Blue,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; comfy,8,No,For sale,1.0.0,Yes,BottomsTexPantsNormalSweat3,119,11272,xkKian3gZK9WHskDM
tennis skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTennis0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTennis0.png,White,No,1440,360,51,White,Blue,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Active,Active,outdoorsy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTennis0,256,4223,cPZdHk6QxtxFF5gFW
tennis skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTennis3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTennis3.png,Pink,No,1440,360,51,Pink,White,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Active,Active,outdoorsy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTennis3,256,8784,HBatHaLp6us4m4Ky2
tennis skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTennis2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTennis2.png,Light blue,No,1440,360,51,Aqua,Blue,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Active,Active,outdoorsy; sporty,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTennis2,256,8783,NRzStqGcSJDW7ppGo
tennis skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTennis1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTennis1.png,Navy blue,No,1440,360,51,Blue,White,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Active,Active,outdoorsy; sporty,4,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTennis1,256,8782,TdeZ9cmn3ejB6FRJv
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy0.png,Pink,No,1260,315,51,Pink,Pink,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotFluffy0,848,5711,HE5xJzP3Yu9ifJ745
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy3.png,Green,No,1260,315,51,Green,Green,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotFluffy3,848,8850,JfpSFkXks6w2SBcLy
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy1.png,Blue,No,1260,315,51,Aqua,Aqua,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotFluffy1,848,8848,xiZ7C3vewcTv5ieS7
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy2.png,Purple,No,1260,315,51,Purple,Purple,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotFluffy2,848,8849,3EDZEAy5bTgcdL7JZ
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat4.png,Black,No,1100,275,51,Black,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,comfy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCroppedsweat4,841,11368,fvsCZqn4eTCqReEkZ
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat6.png,Red,No,1100,275,51,Red,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,comfy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCroppedsweat6,841,11370,CwAYu5ihqHrTJsLd6
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat1.png,Pink,No,1100,275,51,Pink,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,comfy; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCroppedsweat1,841,11365,q6JKSrekYwPqEnzNE
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat3.png,Orange,No,1100,275,51,Orange,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,comfy; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCroppedsweat3,841,11367,r66CBfx8CCMJqouer
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat5.png,Yellow,No,1100,275,51,Yellow,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,comfy; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCroppedsweat5,841,11369,j57w2BL4LfQd74sBz
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat0.png,Mint,No,1100,275,51,Green,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,comfy; sporty,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCroppedsweat0,841,5702,nyq9B6mTWidH5n5Hr
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat2.png,Light blue,No,1100,275,51,Aqua,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,comfy; sporty,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCroppedsweat2,841,11366,9vxQkDJ3YatsGKFT6
