Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
mixed-tweed socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMixtweed7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMixtweed7.png,Pink,No,800,200,51,Beige,Beige,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Active,everyday; comfy,8,No,For sale,1.0.0,Yes,SocksTexMixtweed7,601,9069,cdQLDmrQGmcMsDCyB
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings1.png,Pink,No,540,135,51,Pink,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Simple,outdoorsy; party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexNeonleggings1,1054,9808,m3yXnPxG2S67TTXiP
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings2.png,Orange,No,540,135,51,Orange,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexNeonleggings2,1054,9809,nWcu7nF4Mm3GAaFuz
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings0.png,Yellow,No,540,135,51,Yellow,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexNeonleggings0,1054,9586,RLSZDLNbLG83GjLLK
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings3.png,Green,No,540,135,51,Green,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexNeonleggings3,1054,9810,CiRdadkZ8CZHGSLWr
neon leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeonleggings4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeonleggings4.png,Purple,No,540,135,51,Purple,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexNeonleggings4,1054,9811,tYx44vCXssquakWKM
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights1.png,Pink,No,720,180,51,Pink,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexNeontights1,1052,9694,W49nhK8ikKp6iSa5a
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights2.png,Orange,No,720,180,51,Orange,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Simple,party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexNeontights2,1052,9695,pXXmML69f4b9sRPsa
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights0.png,Yellow,No,720,180,51,Yellow,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexNeontights0,1052,9583,ribe86zk8CSeDJcNX
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights3.png,Green,No,720,180,51,Green,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Simple,party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexNeontights3,1052,9696,eQLqwi3PDf8SvShDJ
neon tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNeontights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNeontights4.png,Purple,No,720,180,51,Purple,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexNeontights4,1052,9697,rqxeHWvFkEJxeELii
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin1.png,White,No,480,120,51,White,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,All Year,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,1,No,For sale,1.0.0,Yes,SocksTexSneakerin1,535,10003,nsnHnWq7HcCK3dSS5
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin0.png,Gray,No,480,120,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,Summer,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,2,No,For sale,1.0.0,Yes,SocksTexSneakerin0,535,4741,23uqWuWmWfQc9SZrT
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin2.png,Berry red,No,480,120,51,Red,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,3,No,For sale,1.0.0,Yes,SocksTexSneakerin2,535,10004,RSdqLjfMrxzg6Nmij
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin4.png,Orange,No,480,120,51,Orange,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,4,No,For sale,1.0.0,Yes,SocksTexSneakerin4,535,10006,QWGErd9MjKGGs4iPK
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin7.png,Yellow,No,480,120,51,Yellow,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,5,No,For sale,1.0.0,Yes,SocksTexSneakerin7,535,10009,58eK8s82q6PQojHbZ
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin5.png,Green,No,480,120,51,Green,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,6,No,For sale,1.0.0,Yes,SocksTexSneakerin5,535,10007,w7siY5WWvHdgEhgHS
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin3.png,Light blue,No,480,120,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,All Year,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,7,No,For sale,1.0.0,Yes,SocksTexSneakerin3,535,10005,YvFWc5QiCGCypwRRn
no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexSneakerin6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSneakerin6.png,Navy blue,No,480,120,51,Blue,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,8,No,For sale,1.0.0,Yes,SocksTexSneakerin6,535,10008,8ttfsejMHiMv72kta
Nook Inc. socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorderRco.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorderRco.png,NA,No,NFS,2000,151,Yellow,Orange,1x1,400,Nook Miles,Nook Miles Redemption,,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; outdoorsy; comfy,1,No,Not for sale,1.0.0,Yes,SocksTexBorderRco,1144,5629,9aX93qfqKjkA3Ah4F
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic4.png,Gray,No,840,210,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,1,No,For sale,1.0.0,Yes,SocksTexNordic4,542,9892,MBjHJKaxWHn8hJyeQ
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic2.png,Red,No,840,210,51,Red,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Elegant,Simple,everyday; outdoorsy; comfy,2,No,For sale,1.0.0,Yes,SocksTexNordic2,542,9890,yKLbboCACLCSWPHmw
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic5.png,Green,No,840,210,51,Green,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Elegant,Simple,everyday; outdoorsy; comfy,3,No,For sale,1.0.0,Yes,SocksTexNordic5,542,9893,d9PWq3zpaRggPoN8R
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic6.png,Light blue,No,840,210,51,Aqua,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,4,No,For sale,1.0.0,Yes,SocksTexNordic6,542,9894,QAMoumSd9Fv7CwA6m
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic3.png,Blue,No,840,210,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,5,No,For sale,1.0.0,Yes,SocksTexNordic3,542,9891,x493oaGe4pAqW8Tue
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic0.png,Navy blue,No,840,210,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,6,No,For sale,1.0.0,Yes,SocksTexNordic0,542,4748,YQkah68GuwuXS2Gnv
nordic socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNordic1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNordic1.png,Ivory,No,840,210,51,Beige,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Elegant,Simple,everyday; outdoorsy; comfy,7,No,For sale,1.0.0,Yes,SocksTexNordic1,542,9889,HKdHEfY4v8cpzdGT2
patterned stockings,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripedot1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripedot1.png,White,No,940,235,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday; formal; party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexStripedot1,928,9674,bbZrafLMe87ifZ6yK
patterned stockings,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripedot0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripedot0.png,Black,No,940,235,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Elegant,Simple,everyday; formal; party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexStripedot0,928,6046,MPuQ9PxnjGgBdR4cr
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble0.png,Pink,No,720,180,51,Pink,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,1,No,For sale,1.0.0,Yes,SocksTexBobble0,611,5179,xTxpqcYovDS7R4brm
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble3.png,Orange,No,720,180,51,Orange,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,2,No,For sale,1.0.0,Yes,SocksTexBobble3,611,9074,7cX6yDzovZqcytqYq
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble2.png,Green,No,720,180,51,Green,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,3,No,For sale,1.0.0,Yes,SocksTexBobble2,611,9073,sJ4i4vbxAsffiM4PS
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble1.png,Blue,No,720,180,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,4,No,For sale,1.0.0,Yes,SocksTexBobble1,611,9072,X2Esyxf48CNDo7aS5
pom-pom socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBobble4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBobble4.png,Purple,No,720,180,51,Purple,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Cute,Cute,everyday; fairy tale; comfy,5,No,For sale,1.0.0,Yes,SocksTexBobble4,611,9075,p8pAsGdvNt3MhZJvQ
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker1.png,Red,No,600,150,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,1,No,For sale,1.0.0,Yes,SocksTexPucker1,622,9078,tqbtYmMFqJea5Ly4H
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker0.png,Mustard,No,600,150,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,2,No,For sale,1.0.0,Yes,SocksTexPucker0,622,5198,jHhnoh4uTuxvfrRoR
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker3.png,Green,No,600,150,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,3,No,For sale,1.0.0,Yes,SocksTexPucker3,622,9080,CBvB7JPEmJTEfBqHG
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker2.png,Blue,No,600,150,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,4,No,For sale,1.0.0,Yes,SocksTexPucker2,622,9079,Qjs7aEzAyXkYiEx2j
puckered socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexPucker4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexPucker4.png,Purple,No,600,150,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Elegant,Simple,everyday,5,No,For sale,1.0.0,Yes,SocksTexPucker4,622,9081,pEZh2BMo5Ht2z4Qdn
running tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRun0.png,Pink,No,550,137,51,Black,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty; work,1,No,For sale,1.0.0,Yes,SocksTexRun0,629,5214,vtfGv2xygxLpzEQ6c
running tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRun1.png,Yellow,No,550,137,51,Black,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty; work,2,No,For sale,1.0.0,Yes,SocksTexRun1,629,9798,7cbeNaN77kh4PSrbn
running tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRun3.png,Green,No,550,137,51,Black,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty; work,3,No,For sale,1.0.0,Yes,SocksTexRun3,629,9800,4HnvYfdvg6WwwBz9u
running tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexRun2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRun2.png,Blue,No,550,137,51,Black,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Active,outdoorsy; sporty; work,4,No,For sale,1.0.0,Yes,SocksTexRun2,629,9799,4tutx5H5HC9TNWmFn
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks1.png,Red,No,480,120,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,1,No,For sale,1.0.0,Yes,SocksTexNuancesocks1,1060,10027,9y7L6GWXoiMhXgsnf
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks4.png,Purple,No,480,120,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,2,No,For sale,1.0.0,Yes,SocksTexNuancesocks4,1060,10030,fm5LhL9MfomtYc46n
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks5.png,Camel,No,480,120,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,3,No,For sale,1.0.0,Yes,SocksTexNuancesocks5,1060,10031,KLmZ9YcLY8dcH3nxQ
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks6.png,Avocado,No,480,120,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,4,No,For sale,1.0.0,Yes,SocksTexNuancesocks6,1060,10032,eDjvXAE53RX4Y4uRb
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks0.png,Green,No,480,120,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,5,No,For sale,1.0.0,Yes,SocksTexNuancesocks0,1060,9644,aDd9YECbDwxmdtYRN
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks2.png,Blue,No,480,120,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,6,No,For sale,1.0.0,Yes,SocksTexNuancesocks2,1060,10028,cuQ2Efgb8W3eYPQMr
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks3.png,Navy blue,No,480,120,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,7,No,For sale,1.0.0,Yes,SocksTexNuancesocks3,1060,10029,sqE8jqYCHjdpHJLD5
semi-opaque socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancesocks7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancesocks7.png,Brown,No,480,120,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,8,No,For sale,1.0.0,Yes,SocksTexNuancesocks7,1060,10033,seWE9o2TE28kpMDjm
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights6.png,Red,No,720,180,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,1,No,For sale,1.0.0,Yes,SocksTexNuancetights6,1049,9680,SG5Y2GgkbZ3bfrKzG
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights5.png,Pink,No,720,180,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,2,No,For sale,1.0.0,Yes,SocksTexNuancetights5,1049,9679,g4dSGvzNvZLb5woZ2
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights0.png,Brown,No,720,180,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,3,No,For sale,1.0.0,Yes,SocksTexNuancetights0,1049,9580,4tvCsLmAJBucyRFh4
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights1.png,Yellow,No,720,180,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,4,No,For sale,1.0.0,Yes,SocksTexNuancetights1,1049,9675,wrzsLNreDDJSx9rcv
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights7.png,Yellow-green,No,720,180,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,5,No,For sale,1.0.0,Yes,SocksTexNuancetights7,1049,9681,Z36xyWkyy3QY6egTc
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights2.png,Green,No,720,180,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,6,No,For sale,1.0.0,Yes,SocksTexNuancetights2,1049,9676,dybLNTRi3jQvD8Tdq
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights4.png,Blue,No,720,180,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Winter,Free,Elegant,Simple,everyday,7,No,For sale,1.0.0,Yes,SocksTexNuancetights4,1049,9678,GtaHiEpq7oDHgytbC
semi-opaque tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexNuancetights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexNuancetights3.png,Purple,No,720,180,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Simple,everyday,8,No,For sale,1.0.0,Yes,SocksTexNuancetights3,1049,9677,TQaSHhuiZi36xa2Jx
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins4.png,White,No,940,235,23,White,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexSequins4,537,11583,Mp6tw5WGZKDfC3r9Q
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins2.png,Black,No,940,235,23,Black,Black,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexSequins2,537,11581,LYwjTYKtgGPanWj78
sequin leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexSequins1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSequins1.png,Red,No,940,235,23,Red,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexSequins1,537,11580,Jk6c6Hi3y4tWEsGmb
